	decel	diff	dist	group	group_len	k	sil_score
58	0.0	0.0	319.80467371685984	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	1	
59	0.0	-141.23177249483007	178.57290122202977	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	2	0.6498296967301463
60	29.346380232139694	-111.88539226269037	66.6875089593394	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	3	0.7107502997471401
61	81.53106185200215	-30.35433041068822	36.333178548651176	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	4	0.6577532286379542
62	18.047812460618598	-12.306517950069622	24.026660598581554	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	5	0.7615958679248271
63	6.200081401335652	-6.106436548733971	17.920224049847583	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	6	0.844119534763945
64	0.7826078082495478	-5.323828740484423	12.59639530936316	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	7	0.8580633578553335
65	2.2130046456063592	-3.1108240948780637	9.485571214485097	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	8	0.8803162300542473
66	0.03934309494907673	-3.071480999928987	6.41409021455611	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	9	0.9158411954997003
67	1.164613198418654	-1.9068678015103329	4.507222413045777	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	10	0.9224428312853519
68	0.2537314034772127	-1.6531363980331202	2.8540860150126566	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	11	0.9474919856500392
69	0.6141853867880074	-1.0389510112451128	1.8151350037675438	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	12	0.9592517232664451
70	0.46567396719442167	-0.5732770440506911	1.2418579597168526	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	13	0.9669835309933001
71	0.15928056747655206	-0.41399647657413907	0.8278614831427136	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	14	0.9734717533123078
72	0.20531592101858354	-0.20868055555555554	0.619180927587158	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	15	0.9755191970696582
73	-0.01739106659011025	-0.22607162214566578	0.39310930544149225	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	16	0.9826294031888516
74	0.04479792142289901	-0.18127370072276677	0.21183560471872548	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	17	0.9854553368413167
75	0.09342473902445958	-0.08784896169830719	0.12398664302041829	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	18	0.9856773257390796
76	0.04561626300989674	-0.04223269868841045	0.08175394433200783	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	19	0.988667330049215
77	0.02556603202174379	-0.016666666666666663	0.06508727766534117	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	20	0.9898602466565235
78	-0.0009543096825406494	-0.017620976349207312	0.04746630131613386	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	21	0.9902135122601647
79	0.0027512468766999892	-0.014869729472507323	0.032596571843626534	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	22	0.9917505060257281
80	0.006145754223913891	-0.008723975248593432	0.023872596595033102	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	23	0.9918340001498853
81	0.0027980493226675007	-0.005925925925925932	0.01794667066910717	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	24	0.9916587460314136
82	0.00010110955371157512	-0.005824816372214357	0.012121854296892814	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	25	0.9912342227056009
83	0.0006027942232283614	-0.005222022148985995	0.006899832147906819	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	26	0.9937544948662684
84	0.003017056758563296	-0.002204965390422699	0.0046948667574841195	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	27	0.9920464027907526
85	-0.0003718574178772087	-0.002576822808299908	0.0021180439491842117	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	28	0.9922684665257657
86	0.0004596494739129561	-0.0021171733343869517	8.706147972600968e-07	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	4	29	0.991548998243619
87	0.0	0.0	82.73678956025681	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	1	
88	0.0	-65.89289738780118	16.84389217245563	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	2	0.8927536817621402
89	54.689687798188686	-11.203209589612495	5.640682582843135	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	3	0.9228305887985024
90	6.457562897425243	-4.745646692187252	0.895035890655882	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	4	0.9771028959010672
91	4.207008975737036	-0.5386377164502161	0.3563981742056659	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	5	0.9795172196630386
92	0.30816152597402574	-0.23047619047619033	0.12592198372947555	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	6	0.9864438852253664
93	0.14602742103242908	-0.08444876944376126	0.0414732142857143	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	7	0.9905378618642025
94	0.06211249370491061	-0.02233627573885065	0.01913693854686365	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	8	0.9937858103559467
95	0.011860051477701283	-0.010476224261149367	0.008660714285714284	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	9	0.9978531356526895
96	0.0028571766421017514	-0.007619047619047616	0.0010416666666666686	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	10	0.9979232366353014
97	0.006577380952380947	-0.0010416666666666686	1.722709738104649e-28	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	11	0.997896947985709
98	0.0010416666666666686	0.0	1.722709738104649e-28	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	12	0.997896947985709
99	-2.98404281476014e-30	-2.98404281476014e-30	1.6928693099570477e-28	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	13	0.997896947985709
100	2.98404281476014e-30	0.0	1.6928693099570477e-28	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	14	0.997896947985709
101	0.0	0.0	1.6928693099570477e-28	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	15	0.997896947985709
102	0.0	0.0	1.6928693099570477e-28	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	16	0.997896947985709
103	0.0	0.0	1.6928693099570477e-28	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	17	0.997896947985709
104	0.0	0.0	1.6928693099570477e-28	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	18	0.997896947985709
105	0.0	0.0	1.6928693099570477e-28	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	19	0.997896947985709
106	0.0	0.0	1.6928693099570477e-28	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	20	0.997896947985709
107	0.0	0.0	1.6928693099570477e-28	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	21	0.997896947985709
108	-1.6383500850913338e-28	-1.6383500850913338e-28	5.451922486571387e-30	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	22	0.997896947985709
109	1.6383500850913338e-28	0.0	5.451922486571387e-30	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	23	0.997896947985709
110	0.0	0.0	5.451922486571387e-30	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	24	0.997896947985709
111	0.0	0.0	5.451922486571387e-30	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	25	0.997896947985709
112	0.0	0.0	5.451922486571387e-30	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	26	0.997896947985709
113	0.0	0.0	5.451922486571387e-30	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	27	0.997896947985709
114	0.0	0.0	5.451922486571387e-30	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	28	0.997896947985709
115	0.0	0.0	5.451922486571387e-30	['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	2	29	0.997896947985709
116	0.0	0.0	242.44925590931305	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	1	
117	0.0	-136.1160477172833	106.33320819202976	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	2	0.7505673194367222
118	79.20617793084703	-56.90986978643626	49.4233384055935	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	3	0.7857600022620453
119	36.325351149155225	-20.584518637281036	28.83881976831246	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	4	0.6927300049087884
120	11.508188217518967	-9.07633041976207	19.762489348550393	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	5	0.7036329907097713
121	3.5704699634674526	-5.5058604562946165	14.256628892255776	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	6	0.7286382789799588
122	1.3265650662500779	-4.179295390044539	10.077333502211237	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	7	0.8817836792971112
123	0.13665370025360168	-4.042641689790937	6.0346918124203	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	8	0.9211387165737257
124	2.380358141749486	-1.6622835480414508	4.3724082643788496	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	9	0.9408360507719842
125	0.18273183503072943	-1.4795517130107214	2.892856551368128	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	10	0.949814604672069
126	0.6691748448379964	-0.810376868172725	2.082479683195403	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	11	0.9572285555119311
127	0.2163410244340882	-0.5940358437386368	1.4884438394567663	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	12	0.96263255180796
128	0.2341316300655043	-0.3599042136731325	1.1285396257836338	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	13	0.9669461803876382
129	0.06410255018218647	-0.29580166349094605	0.8327379622926877	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	14	0.9713920230001243
130	0.14853335162144743	-0.14726831186949862	0.6854696504231891	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	15	0.9742896250196318
131	0.015664311537120112	-0.1316040003323785	0.5538656500908106	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	16	0.9777951579869787
132	0.009652780820183282	-0.12195121951219523	0.43191443057861534	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	17	0.9793652216054157
133	0.00943875531947913	-0.1125124641927161	0.31940196638589924	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	18	0.9785312584802651
134	0.010493448652078963	-0.10201901554063714	0.2173829508452621	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	19	0.982824728546033
135	0.023778274799896415	-0.07824074074074072	0.13914221010452138	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	20	0.9841733733252961
136	0.02744708994708997	-0.05079365079365075	0.08834855931087063	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	21	0.9857420364563334
137	0.017655810062901275	-0.03313784073074948	0.05521071858012115	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	22	0.9861372599039293
138	0.0164711740640828	-0.016666666666666677	0.038544051913454475	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	23	0.9883562863157559
139	0.0038520621007107764	-0.0128146045659559	0.025729447347498574	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	24	0.9901837816414807
140	0.005405052789704233	-0.0074095517762516674	0.018319895571246907	['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	4	25	0.9897518858758214
