,class_type,feature_type,group,group_len,num_clusters,purity_class,purity_random,error_sub,error_div
16,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",4,60,0.14352941176470588,0.12941176470588237,0.014117647058823513,1.109090909090909
17,senderloc,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",4,60,0.17058823529411765,0.1376470588235294,0.03294117647058825,1.2393162393162394
18,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",6,60,0.22,0.17411764705882352,0.045882352941176485,1.2635135135135136
19,senderloc,ortho_word,"['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",4,60,0.1588235294117647,0.13176470588235295,0.027058823529411746,1.2053571428571428
20,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",6,60,0.20588235294117646,0.17058823529411765,0.03529411764705881,1.206896551724138
21,senderloc,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",6,60,0.21176470588235294,0.17647058823529413,0.03529411764705881,1.2
22,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",8,60,0.22705882352941176,0.16705882352941176,0.06,1.3591549295774648
23,senderloc,ortho_word,"['lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",4,60,0.14588235294117646,0.12823529411764706,0.017647058823529405,1.1376146788990824
24,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",6,60,0.1952941176470588,0.16823529411764707,0.027058823529411746,1.1608391608391608
25,senderloc,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",6,60,0.21529411764705883,0.17411764705882352,0.041176470588235314,1.2364864864864866
26,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",8,60,0.22941176470588234,0.17411764705882352,0.05529411764705883,1.3175675675675675
27,senderloc,ortho_word,"['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",6,60,0.20588235294117646,0.17176470588235293,0.03411764705882353,1.1986301369863015
28,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",8,60,0.21764705882352942,0.17411764705882352,0.0435294117647059,1.2500000000000002
29,senderloc,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",8,60,0.22823529411764706,0.1623529411764706,0.06588235294117648,1.4057971014492754
30,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']",10,60,0.23176470588235293,0.17882352941176471,0.052941176470588214,1.2960526315789471
31,senderloc,ortho_word,"['mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",2,60,0.13647058823529412,0.13058823529411764,0.0058823529411764774,1.045045045045045
32,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",4,60,0.16470588235294117,0.14470588235294118,0.01999999999999999,1.1382113821138211
33,senderloc,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",4,60,0.16941176470588235,0.15411764705882353,0.01529411764705882,1.099236641221374
34,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",6,60,0.20823529411764705,0.16823529411764707,0.03999999999999998,1.2377622377622377
35,senderloc,ortho_word,"['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",4,60,0.17176470588235293,0.15529411764705883,0.016470588235294098,1.106060606060606
36,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",6,60,0.1988235294117647,0.17294117647058824,0.025882352941176467,1.1496598639455782
37,senderloc,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",6,60,0.20823529411764705,0.17294117647058824,0.03529411764705881,1.2040816326530612
38,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",8,60,0.2223529411764706,0.17058823529411765,0.051764705882352935,1.303448275862069
39,senderloc,ortho_word,"['lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",4,60,0.17294117647058824,0.14823529411764705,0.02470588235294119,1.1666666666666667
40,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",6,60,0.20823529411764705,0.16941176470588235,0.0388235294117647,1.2291666666666667
41,senderloc,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",6,60,0.21411764705882352,0.17529411764705882,0.0388235294117647,1.221476510067114
42,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",8,60,0.2164705882352941,0.15411764705882353,0.06235294117647058,1.4045801526717556
43,senderloc,ortho_word,"['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",6,60,0.20941176470588235,0.17647058823529413,0.032941176470588224,1.1866666666666665
44,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",8,60,0.2164705882352941,0.16470588235294117,0.051764705882352935,1.3142857142857143
45,senderloc,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",8,60,0.2211764705882353,0.16117647058823528,0.060000000000000026,1.3722627737226278
46,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",10,60,0.22705882352941176,0.17529411764705882,0.051764705882352935,1.2953020134228188
47,senderloc,ortho_word,"['šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",4,60,0.15529411764705883,0.15058823529411763,0.004705882352941199,1.0312500000000002
48,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",6,60,0.19294117647058823,0.16470588235294117,0.028235294117647053,1.1714285714285715
49,senderloc,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",6,60,0.21294117647058824,0.17294117647058824,0.04000000000000001,1.2312925170068028
50,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",8,60,0.22470588235294117,0.1635294117647059,0.06117647058823528,1.3741007194244603
51,senderloc,ortho_word,"['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",6,60,0.19294117647058823,0.16941176470588235,0.023529411764705882,1.1388888888888888
52,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",8,60,0.20588235294117646,0.17176470588235293,0.03411764705882353,1.1986301369863015
53,senderloc,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",8,60,0.22,0.17411764705882352,0.045882352941176485,1.2635135135135136
54,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",10,60,0.22941176470588234,0.17176470588235293,0.05764705882352941,1.3356164383561644
55,senderloc,ortho_word,"['lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",6,60,0.1988235294117647,0.16941176470588235,0.02941176470588236,1.1736111111111112
56,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",8,60,0.21058823529411766,0.16823529411764707,0.04235294117647059,1.2517482517482517
57,senderloc,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",8,60,0.22,0.17647058823529413,0.04352941176470587,1.2466666666666666
58,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",10,60,0.22941176470588234,0.17058823529411765,0.05882352941176469,1.3448275862068964
59,senderloc,ortho_word,"['lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",8,60,0.20823529411764705,0.17058823529411765,0.037647058823529395,1.2206896551724138
60,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",10,60,0.21764705882352942,0.17294117647058824,0.04470588235294118,1.2585034013605443
61,senderloc,ortho_word,"['bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",10,60,0.23294117647058823,0.16470588235294117,0.06823529411764706,1.4142857142857144
62,senderloc,ortho_word,"['bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu', 'mā[saying]PRP:mā:ma', 'mā[saying]PRP:mā:ma-a']",12,60,0.23058823529411765,0.16588235294117648,0.06470588235294117,1.3900709219858156
